	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
21778	Taxi	17.71	$30.90 	30.53
21779	Taxi	12.51	$27.43 	21.57
21780	Taxi	19.93	$23.47 	34.37
21781	Taxi	24.67	$26.89 	42.54
21782	Taxi	26.25	$33.90 	45.27
21783	Taxi	11.09	$20.17 	19.13
21784	Taxi	20.5	$19.50 	35.36
21785	Taxi	17.31	$27.57 	29.85
21786	Taxi	8.71	$30.98 	15.02
21787	Taxi	19.14	$36.88 	33.0
21788	Taxi	27.66	$24.87 	47.69
21789	Taxi	19.95	$13.45 	34.41
21790	Taxi	18.06	$29.20 	31.14
21791	Taxi	25.67	$27.22 	44.27
21792	Taxi	18.56	$9.30 	32.01
21793	Taxi	20.67	$24.04 	35.65
21794	Taxi	26.41	$30.39 	45.54
21795	Taxi	17.22	$23.17 	29.69
21796	Taxi	20.62	$20.13 	35.55
21797	Taxi	21.34	$25.33 	36.8
21798	Taxi	15.68	$34.90 	27.04
21799	Taxi	19.14	$38.49 	33.0
21800	Taxi	27.45	$23.38 	47.33
21801	Taxi	17.72	$23.75 	30.55
21802	Taxi	11.63	$25.23 	20.06
21803	Taxi	19.13	$16.47 	32.98
21804	Taxi	21.57	$27.85 	37.19
21805	Taxi	15.18	$28.33 	26.18
21806	Taxi	23.49	$15.94 	40.5
21807	Taxi	13.88	$21.10 	23.93
21808	Taxi	18.06	$27.60 	31.14
21809	Taxi	11.16	$18.07 	19.24
21810	Taxi	14.35	$15.25 	24.75
21811	Taxi	21.96	$26.86 	37.87
21812	Taxi	14.98	$30.38 	25.82
21813	Taxi	26.91	$22.20 	46.4
21814	Taxi	13.8	$29.94 	23.79
21815	Taxi	17.65	$25.39 	30.44
21816	Taxi	17.78	$29.96 	30.67
21817	Taxi	24.92	$13.64 	42.97
21818	Taxi	25.69	$17.84 	44.29
21819	Taxi	17.77	$24.10 	30.64
21820	Taxi	12.91	$15.89 	22.26
21821	Taxi	23.48	$25.77 	40.49
21822	Taxi	9.19	$27.89 	15.85
21823	Taxi	9.53	$15.54 	16.43
21824	Taxi	11.69	$18.41 	20.15
21825	Taxi	17.81	$30.32 	30.71
21826	Taxi	24.35	$21.37 	41.99
21827	Taxi	22.61	$21.77 	38.98
21828	Taxi	7.57	$21.75 	13.05
21829	Taxi	22.77	$25.18 	39.25
21830	Taxi	16.24	$23.58 	28.01
21831	Taxi	9.28	$27.10 	16.01
21832	Taxi	23.02	$27.18 	39.7
21833	Taxi	22.77	$27.14 	39.26
21834	Taxi	16.63	$26.55 	28.68
21835	Taxi	18.42	$23.07 	31.75
21836	Taxi	13.53	$17.13 	23.34
21837	Taxi	21.36	$35.83 	36.84
21838	Taxi	21.42	$26.16 	36.94
21839	Taxi	17.89	$25.72 	30.85
21840	Taxi	10.6	$8.81 	18.29
21841	Taxi	19.29	$19.89 	33.27
21842	Taxi	7.66	$32.45 	13.2
21843	Taxi	1.23	$34.23 	2.12
21844	Taxi	21.92	$14.34 	37.8
21845	Taxi	22.22	$17.93 	38.31
21846	Taxi	11.26	$27.82 	19.41
21847	Taxi	18.77	$32.09 	32.37
21848	Taxi	20.56	$27.43 	35.46
21849	Taxi	9.55	$25.81 	16.47
21850	Taxi	18.77	$19.66 	32.36
21851	Taxi	17.36	$32.95 	29.93
21852	Taxi	16.2	$14.04 	27.93
21853	Taxi	11.74	$25.22 	20.24
21854	Taxi	21.05	$25.49 	36.3
21855	Taxi	18.12	$19.31 	31.25
21856	Taxi	17.56	$25.69 	30.28
21857	Taxi	12.03	$34.50 	20.74
21858	Taxi	16.03	$22.70 	27.65
21859	Taxi	14.15	$20.47 	24.4
21860	Taxi	3.59	$20.54 	6.19
21861	Taxi	25.99	$25.73 	44.81
21862	Taxi	25.35	$14.86 	43.72
21863	Taxi	16.68	$19.45 	28.76
21864	Taxi	14.71	$26.66 	25.36
21865	Taxi	20.26	$33.67 	34.94
21866	Taxi	22.23	$26.34 	38.33
21867	Taxi	10.99	$35.41 	18.94
21868	Taxi	14.88	$41.15 	25.66
21869	Taxi	16.34	$30.78 	28.17
21870	Taxi	26.06	$19.81 	44.94
21871	Taxi	16.33	$25.70 	28.16
21872	Taxi	15.2	$21.37 	26.21
21873	Taxi	23.17	$26.54 	39.95
21874	Taxi	21.56	$22.01 	37.18
21875	Taxi	30.28	$25.23 	52.21
21876	Taxi	21.68	$21.25 	37.38
21877	Taxi	24.94	$14.35 	43.01
21878	Taxi	14.8	$25.90 	25.53
21879	Taxi	22.91	$24.69 	39.5
21880	Taxi	15.97	$24.02 	27.53
21881	Taxi	12.44	$35.51 	21.45
21882	Taxi	16.38	$10.09 	28.24
21883	Taxi	8.38	$13.65 	14.45
21884	Taxi	13.41	$17.59 	23.12
21885	Taxi	14.29	$22.99 	24.65
21886	Taxi	19.72	$24.36 	34.01
21887	Taxi	13.51	$23.77 	23.3
21888	Taxi	15.03	$16.60 	25.91
21889	Taxi	20.47	$26.19 	35.29
21890	Taxi	12.93	$14.81 	22.3
21891	Taxi	16.39	$25.65 	28.26
21892	Taxi	4.51	$13.52 	7.77
21893	Taxi	16.48	$20.35 	28.41
21894	Taxi	18.91	$18.14 	32.6
21895	Taxi	18.74	$35.74 	32.31
21896	Taxi	22.2	$22.90 	38.27
21897	Taxi	10.28	$20.59 	17.72
21898	Taxi	16.3	$25.78 	28.11
21899	Taxi	17.01	$23.74 	29.32
21900	Taxi	11.24	$8.77 	19.38
21901	Taxi	18.08	$29.98 	31.18
21902	Taxi	20.91	$15.45 	36.06
21903	Taxi	20.36	$18.69 	35.12
21904	Taxi	18.26	$17.13 	31.49
21905	Taxi	16.52	$21.53 	28.48
21906	Taxi	19.07	$23.70 	32.89
21907	Taxi	20.25	$24.08 	34.92
21908	Taxi	13.83	$31.20 	23.85
21909	Taxi	13.23	$5.26 	22.82
21910	Taxi	2.86	$22.93 	4.94
21911	Taxi	20.3	$26.24 	35.01
21912	Taxi	23.34	$16.37 	40.24
21913	Taxi	6.65	$36.70 	11.46
21914	Taxi	19.57	$20.45 	33.75
21915	Taxi	29.78	$21.14 	51.35
21916	Taxi	5.92	$24.26 	10.22
21917	Taxi	11.89	$21.65 	20.51
21918	Taxi	23.87	$30.41 	41.16
21919	Taxi	16.67	$23.74 	28.75
21920	Taxi	22.03	$7.94 	37.98
21921	Taxi	12.66	$17.61 	21.83
21922	Taxi	28.15	$28.01 	48.53
21923	Taxi	19.04	$29.07 	32.83
21924	Taxi	18.09	$39.72 	31.19
21925	Taxi	18.44	$25.00 	31.79
21926	Taxi	24.28	$23.31 	41.86
21927	Taxi	14.97	$13.18 	25.81
21928	Taxi	21.29	$30.26 	36.71
21929	Taxi	24.02	$12.75 	41.41
21930	Taxi	22.2	$10.66 	38.28
21931	Taxi	36.59	$25.19 	63.08
21932	Taxi	6.22	$20.14 	10.73
21933	Taxi	15.66	$26.87 	27.0
21934	Taxi	16.06	$22.72 	27.7
21935	Taxi	21.37	$12.26 	36.85
21936	Taxi	12.08	$21.13 	20.83
21937	Taxi	15.65	$22.44 	26.99
21938	Taxi	8.69	$20.77 	14.99
21939	Taxi	16.65	$23.31 	28.71
21940	Taxi	17.73	$23.25 	30.57
21941	Taxi	25.44	$29.31 	43.87
21942	Taxi	21.04	$16.80 	36.28
21943	Taxi	13.8	$23.58 	23.79
21944	Taxi	10.5	$33.29 	18.11
21945	Taxi	14.18	$27.00 	24.44
21946	Taxi	23.99	$28.00 	41.36
21947	Taxi	9.16	$18.10 	15.8
21948	Taxi	19.65	$28.74 	33.88
21949	Taxi	23.45	$25.88 	40.43
21950	Taxi	21.85	$19.21 	37.67
21951	Taxi	19.66	$15.99 	33.9
21952	Taxi	23.06	$26.55 	39.76
21953	Taxi	20.61	$25.79 	35.55
21954	Taxi	14.03	$35.03 	24.19
21955	Taxi	24.13	$26.61 	41.6
21956	Taxi	9.74	$37.82 	16.79
21957	Taxi	5.15	$19.30 	8.89
21958	Taxi	19.99	$21.55 	34.47
21959	Taxi	13.99	$23.62 	24.12
21960	Taxi	21.59	$10.70 	37.22
21961	Taxi	9.23	$24.03 	15.92
21962	Taxi	8.7	$16.28 	15.01
21963	Taxi	17.0	$12.36 	29.31
21964	Taxi	19.44	$21.75 	33.53
21965	Taxi	23.67	$27.49 	40.82
21966	Taxi	15.6	$21.71 	26.91
21967	Taxi	18.95	$31.64 	32.67
21968	Taxi	18.94	$26.43 	32.67
21969	Taxi	22.23	$37.56 	38.33
21970	Taxi	14.65	$9.31 	25.26
21971	Taxi	14.43	$24.21 	24.88
21972	Taxi	9.5	$27.78 	16.38
21973	Taxi	23.7	$29.04 	40.87
21974	Taxi	20.48	$15.34 	35.32
21975	Taxi	12.05	$20.68 	20.78
21976	Taxi	8.43	$17.50 	14.54
21977	Taxi	16.32	$22.47 	28.14
21978	Taxi	23.5	$15.63 	40.53
21979	Taxi	16.87	$27.21 	29.09
21980	Taxi	8.7	$37.84 	15.01
21981	Taxi	16.86	$22.99 	29.08
21982	Taxi	15.1	$29.79 	26.04
21983	Taxi	19.28	$21.98 	33.25
21984	Taxi	18.39	$25.04 	31.71
21985	Taxi	6.33	$18.07 	10.91
21986	Taxi	21.82	$19.08 	37.63
21987	Taxi	15.92	$11.33 	27.45
21988	Taxi	15.75	$30.72 	27.15
21989	Taxi	21.47	$12.67 	37.02
21990	Taxi	7.18	$11.31 	12.38
21991	Taxi	24.39	$43.03 	42.06
21992	Taxi	10.5	$8.45 	18.1
21993	Taxi	16.37	$27.02 	28.23
21994	Taxi	14.48	$20.37 	24.97
21995	Taxi	11.68	$14.50 	20.14
21996	Taxi	19.59	$28.59 	33.77
21997	Taxi	5.8	$20.12 	10.01
21998	Taxi	13.62	$37.83 	23.49
21999	Taxi	15.7	$20.29 	27.07
22000	Taxi	20.35	$26.13 	35.1
22001	Taxi	17.84	$25.71 	30.76
22002	Taxi	11.05	$31.21 	19.05
22003	Taxi	16.0	$26.26 	27.59
22004	Taxi	8.89	$10.50 	15.34
22005	Taxi	9.51	$29.47 	16.41
22006	Taxi	16.82	$14.03 	29.01
22007	Taxi	13.79	$18.57 	23.79
22008	Taxi	7.77	$26.14 	13.4
22009	Taxi	19.87	$30.77 	34.26
22010	Taxi	18.05	$29.27 	31.12
22011	Taxi	21.58	$32.11 	37.2
22012	Taxi	20.0	$24.17 	34.49
22013	Taxi	31.6	$18.94 	54.48
22014	Taxi	7.17	$20.40 	12.37
22015	Taxi	23.81	$13.18 	41.05
22016	Taxi	5.35	$33.21 	9.23
22017	Taxi	3.06	$20.05 	5.28
22018	Taxi	10.39	$21.63 	17.91
22019	Taxi	21.62	$9.42 	37.28
22020	Taxi	21.6	$22.71 	37.24
22021	Taxi	16.16	$27.36 	27.87
22022	Taxi	23.32	$25.52 	40.2
22023	Taxi	9.63	$15.84 	16.61
22024	Taxi	17.76	$11.86 	30.62
22025	Taxi	25.55	$33.25 	44.05
22026	Taxi	18.75	$24.01 	32.32
22027	Taxi	19.69	$33.18 	33.95
22028	Taxi	17.78	$25.88 	30.67
22029	Taxi	25.21	$16.76 	43.47
22030	Taxi	10.98	$9.01 	18.94
22031	Taxi	22.56	$18.75 	38.91
22032	Taxi	18.9	$21.84 	32.59
22033	Taxi	23.49	$21.52 	40.51
22034	Taxi	18.96	$20.38 	32.7
22035	Taxi	17.18	$24.13 	29.62
22036	Taxi	20.69	$25.36 	35.68
22037	Taxi	30.12	$24.20 	51.94
22038	Taxi	20.68	$20.87 	35.66
22039	Taxi	9.43	$30.47 	16.26
22040	Taxi	13.25	$37.22 	22.84
22041	Taxi	16.24	$26.64 	28.0
22042	Taxi	17.74	$22.63 	30.59
22043	Taxi	24.9	$30.43 	42.93
22044	Taxi	19.76	$34.26 	34.07
22045	Taxi	18.63	$31.42 	32.13
22046	Taxi	22.53	$36.10 	38.85
22047	Taxi	9.86	$22.02 	17.01
22048	Taxi	11.42	$37.61 	19.69
22049	Taxi	11.8	$24.00 	20.34
22050	Taxi	8.63	$11.73 	14.88
22051	Taxi	18.61	$37.05 	32.09
22052	Taxi	18.16	$15.46 	31.31
22053	Taxi	16.55	$18.07 	28.53
22054	Taxi	19.55	$16.18 	33.7
22055	Taxi	9.69	$10.34 	16.71
22056	Taxi	8.0	$16.36 	13.8
22057	Taxi	29.85	$27.17 	51.47
22058	Taxi	20.42	$32.69 	35.2
22059	Taxi	11.06	$34.78 	19.07
22060	Taxi	17.24	$7.61 	29.73
22061	Taxi	12.56	$22.59 	21.66
22062	Taxi	24.59	$25.60 	42.41
22063	Taxi	19.73	$29.61 	34.02
22064	Taxi	32.23	$7.17 	55.57
22065	Taxi	18.74	$25.05 	32.32
22066	Taxi	14.95	$16.95 	25.79
22067	Taxi	16.97	$23.49 	29.25
22068	Taxi	13.82	$23.31 	23.83
22069	Taxi	9.78	$22.81 	16.87
22070	Taxi	15.46	$25.64 	26.66
22071	Taxi	22.01	$19.74 	37.95
22072	Taxi	22.68	$20.99 	39.11
22073	Taxi	11.43	$14.22 	19.71
22074	Taxi	21.03	$13.76 	36.26
22075	Taxi	21.87	$39.05 	37.72
22076	Taxi	13.36	$9.30 	23.05
22077	Taxi	21.63	$16.80 	37.29
22078	Taxi	24.05	$31.66 	41.47
22079	Taxi	23.09	$15.82 	39.82
22080	Taxi	29.48	$15.12 	50.83
22081	Taxi	20.12	$29.17 	34.69
22082	Taxi	27.95	$30.31 	48.19
22083	Taxi	19.45	$16.40 	33.54
22084	Taxi	26.33	$33.42 	45.4
22085	Taxi	3.91	$20.52 	6.74
22086	Taxi	10.12	$29.15 	17.46
22087	Taxi	17.46	$34.45 	30.11
22088	Taxi	13.66	$27.15 	23.56
22089	Taxi	11.73	$17.58 	20.23
22090	Taxi	14.87	$18.63 	25.63
22091	Taxi	19.3	$16.19 	33.29
22092	Taxi	26.07	$12.57 	44.95
22093	Taxi	7.12	$27.16 	12.29
22094	Taxi	12.56	$29.48 	21.66
22095	Taxi	14.13	$29.36 	24.37
22096	Taxi	15.43	$18.23 	26.61
22097	Taxi	16.65	$24.89 	28.72
22098	Taxi	6.57	$11.65 	11.33
22099	Taxi	18.83	$27.81 	32.47
22100	Taxi	15.31	$16.93 	26.4
22101	Taxi	17.15	$23.44 	29.58
22102	Taxi	12.79	$28.24 	22.05
22103	Taxi	14.87	$29.21 	25.63
22104	Taxi	10.52	$23.52 	18.14
22105	Taxi	29.55	$17.54 	50.95
22106	Taxi	17.32	$25.70 	29.86
22107	Taxi	17.73	$27.81 	30.58
22108	Taxi	22.92	$11.70 	39.53
22109	Taxi	19.74	$17.59 	34.05
22110	Taxi	10.64	$27.12 	18.35
22111	Taxi	19.17	$30.32 	33.05
22112	Taxi	26.43	$21.68 	45.58
22113	Taxi	14.2	$15.85 	24.48
22114	Taxi	4.47	$28.56 	7.71
22115	Taxi	20.0	$20.80 	34.48
22116	Taxi	19.66	$15.36 	33.9
22117	Taxi	20.42	$26.06 	35.21
22118	Taxi	18.88	$19.33 	32.55
22119	Taxi	28.51	$29.06 	49.16
22120	Taxi	19.72	$31.65 	34.0
22121	Taxi	21.36	$10.49 	36.83
22122	Taxi	12.48	$15.20 	21.51
22123	Taxi	19.64	$19.76 	33.86
22124	Taxi	20.76	$13.64 	35.79
22125	Taxi	24.93	$26.90 	42.99
22126	Taxi	26.05	$24.88 	44.91
22127	Taxi	20.44	$30.89 	35.25
22128	Taxi	20.78	$18.02 	35.83
22129	Taxi	14.0	$29.94 	24.13
22130	Taxi	5.51	$26.18 	9.5
22131	Taxi	9.07	$34.58 	15.64
22132	Taxi	9.56	$31.43 	16.48
22133	Taxi	22.34	$26.85 	38.52
22134	Taxi	20.47	$24.11 	35.29
22135	Taxi	16.7	$6.36 	28.79
22136	Taxi	22.52	$22.77 	38.83
22137	Taxi	20.98	$26.76 	36.17
22138	Taxi	18.4	$26.66 	31.72
22139	Taxi	13.03	$20.31 	22.46
22140	Taxi	12.27	$24.13 	21.16
22141	Taxi	10.26	$29.30 	17.69
22142	Taxi	14.54	$19.23 	25.07
22143	Taxi	23.58	$25.33 	40.65
22144	Taxi	17.35	$27.68 	29.92
22145	Taxi	30.75	$19.50 	53.02
22146	Taxi	11.68	$13.94 	20.14
22147	Taxi	21.3	$24.04 	36.73
22148	Taxi	19.6	$16.41 	33.8
22149	Taxi	23.63	$29.15 	40.74
22150	Taxi	17.51	$28.72 	30.2
22151	Taxi	17.1	$26.55 	29.48
22152	Taxi	17.14	$17.92 	29.55
22153	Taxi	11.07	$24.06 	19.09
22154	Taxi	12.11	$16.36 	20.88
22155	Taxi	18.85	$23.21 	32.51
22156	Taxi	19.64	$33.89 	33.86
22157	Taxi	16.33	$22.37 	28.17
22158	Taxi	15.45	$23.40 	26.64
22159	Taxi	17.31	$27.71 	29.85
22160	Taxi	13.03	$20.56 	22.46
22161	Taxi	30.94	$33.41 	53.35
22162	Taxi	20.42	$23.83 	35.2
22163	Taxi	11.88	$29.11 	20.49
22164	Taxi	9.56	$14.86 	16.48
22165	Taxi	26.98	$33.01 	46.51
22166	Taxi	22.69	$22.81 	39.12
22167	Taxi	16.33	$22.64 	28.16
22168	Taxi	12.69	$25.98 	21.89
22169	Taxi	17.52	$23.63 	30.21
22170	Taxi	27.64	$33.76 	47.66
22171	Taxi	21.19	$1.88 	36.54
22172	Taxi	11.16	$14.81 	19.24
22173	Taxi	2.69	$17.07 	4.64
22174	Taxi	13.75	$15.72 	23.71
22175	Taxi	15.62	$29.10 	26.93
22176	Taxi	29.64	$23.38 	51.11
22177	Taxi	17.0	$21.55 	29.31
22178	Taxi	11.41	$33.93 	19.68
22179	Taxi	12.97	$21.45 	22.36
22180	Taxi	20.75	$17.84 	35.78
22181	Taxi	14.93	$20.64 	25.75
22182	Taxi	21.21	$24.94 	36.57
22183	Taxi	17.12	$28.36 	29.53
22184	Taxi	9.19	$25.85 	15.85
22185	Taxi	20.23	$38.73 	34.88
22186	Taxi	2.02	$26.04 	3.49
22187	Taxi	15.01	$19.79 	25.88
22188	Taxi	23.28	$27.92 	40.15
22189	Taxi	15.88	$16.81 	27.38
22190	Taxi	20.47	$26.63 	35.3
22191	Taxi	14.65	$19.56 	25.26
22192	Taxi	23.63	$22.32 	40.75
22193	Taxi	18.76	$19.56 	32.35
22194	Taxi	21.18	$27.42 	36.51
22195	Taxi	10.5	$11.40 	18.1
22196	Taxi	16.79	$22.02 	28.96
22197	Taxi	20.43	$28.35 	35.24
22198	Taxi	6.45	$18.38 	11.13
22199	Taxi	14.61	$13.24 	25.2
22200	Taxi	27.1	$25.12 	46.73
22201	Taxi	17.06	$28.59 	29.42
22202	Taxi	15.93	$17.33 	27.47
22203	Taxi	23.73	$19.09 	40.92
22204	Taxi	19.26	$39.73 	33.21
22205	Taxi	16.19	$19.20 	27.92
22206	Taxi	22.89	$18.96 	39.46
22207	Taxi	16.86	$18.11 	29.07
22208	Taxi	16.59	$24.66 	28.61
22209	Taxi	26.46	$25.38 	45.63
22210	Taxi	18.51	$29.86 	31.91
22211	Taxi	20.58	$18.67 	35.49
22212	Taxi	14.77	$20.44 	25.48
22213	Taxi	26.73	$26.12 	46.08
22214	Taxi	19.82	$18.20 	34.18
22215	Taxi	30.01	$21.66 	51.74
22216	Taxi	22.35	$17.65 	38.55
22217	Taxi	24.16	$20.33 	41.65
22218	Taxi	14.25	$7.54 	24.57
22219	Taxi	25.96	$15.95 	44.76
22220	Taxi	25.42	$19.12 	43.82
22221	Taxi	18.74	$23.71 	32.31
22222	Taxi	17.0	$18.63 	29.32
22223	Taxi	27.74	$25.32 	47.83
22224	Taxi	13.57	$15.77 	23.4
22225	Taxi	18.1	$31.99 	31.21
22226	Taxi	29.12	$33.43 	50.2
22227	Taxi	13.65	$24.36 	23.55
22228	Taxi	8.27	$11.70 	14.27
22229	Taxi	15.04	$23.82 	25.94
22230	Taxi	18.9	$11.47 	32.59
22231	Taxi	24.44	$25.86 	42.14
22232	Taxi	20.91	$10.00 	36.05
22233	Taxi	17.48	$22.51 	30.14
22234	Taxi	8.07	$32.15 	13.92
22235	Taxi	6.75	$40.25 	11.64
22236	Taxi	23.19	$24.57 	39.99
22237	Taxi	18.05	$24.88 	31.13
22238	Taxi	17.31	$31.43 	29.85
22239	Taxi	11.85	$16.45 	20.43
22240	Taxi	17.77	$9.35 	30.64
22241	Taxi	13.63	$17.73 	23.5
22242	Taxi	18.69	$22.02 	32.22
22243	Taxi	22.53	$17.74 	38.85
22244	Taxi	27.82	$32.49 	47.97
22245	Taxi	25.09	$12.23 	43.27
22246	Taxi	18.94	$20.67 	32.66
22247	Taxi	14.74	$19.82 	25.41
22248	Taxi	15.33	$4.45 	26.43
22249	Taxi	18.46	$29.64 	31.83
22250	Taxi	12.65	$26.56 	21.82
22251	Taxi	14.69	$27.93 	25.34
22252	Taxi	20.28	$29.73 	34.97
22253	Taxi	19.22	$25.28 	33.14
22254	Taxi	25.01	$17.34 	43.12
22255	Taxi	21.25	$14.24 	36.64
22256	Taxi	27.79	$26.39 	47.91
22257	Taxi	15.42	$28.37 	26.59
22258	Taxi	12.83	$14.36 	22.13
22259	Taxi	7.86	$10.16 	13.55
22260	Taxi	22.81	$30.74 	39.34
22261	Taxi	24.46	$25.82 	42.17
22262	Taxi	20.48	$16.69 	35.31
22263	Taxi	10.21	$17.28 	17.6
22264	Taxi	22.77	$12.79 	39.27
22265	Taxi	22.3	$21.35 	38.46
22266	Taxi	22.17	$17.29 	38.23
22267	Taxi	18.22	$29.30 	31.42
22268	Taxi	13.16	$23.34 	22.7
22269	Taxi	7.34	$13.28 	12.66
22270	Taxi	17.72	$24.46 	30.55
22271	Taxi	12.24	$31.95 	21.11
22272	Taxi	20.6	$34.64 	35.52
22273	Taxi	12.75	$19.07 	21.98
22274	Taxi	14.08	$24.80 	24.28
22275	Taxi	22.41	$30.08 	38.64
22276	Taxi	12.47	$24.08 	21.5
22277	Taxi	23.69	$37.96 	40.85
22278	Taxi	13.04	$24.92 	22.49
22279	Taxi	21.17	$29.46 	36.51
22280	Taxi	17.86	$19.70 	30.79
22281	Taxi	10.4	$31.96 	17.93
22282	Taxi	12.37	$32.57 	21.33
22283	Taxi	7.92	$17.45 	13.66
22284	Taxi	15.58	$18.30 	26.86
22285	Taxi	18.09	$29.02 	31.19
22286	Taxi	18.06	$36.09 	31.15
22287	Taxi	13.94	$30.56 	24.03
22288	Taxi	23.56	$36.29 	40.63
22289	Taxi	14.48	$15.89 	24.97
22290	Taxi	14.43	$16.74 	24.88
22291	Taxi	18.26	$26.21 	31.49
22292	Taxi	18.37	$33.25 	31.68
22293	Taxi	14.45	$18.61 	24.91
22294	Taxi	15.35	$26.85 	26.47
22295	Taxi	14.19	$38.47 	24.47
22296	Taxi	8.66	$27.35 	14.93
22297	Taxi	12.75	$31.16 	21.98
22298	Taxi	19.6	$20.04 	33.8
22299	Taxi	19.77	$5.92 	34.08
22300	Taxi	21.36	$35.08 	36.83
22301	Taxi	15.31	$35.91 	26.4
22302	Taxi	17.67	$22.82 	30.47
22303	Taxi	11.76	$24.61 	20.27
22304	Taxi	24.08	$24.71 	41.53
22305	Taxi	17.08	$13.84 	29.45
22306	Taxi	26.25	$9.27 	45.26
22307	Taxi	20.6	$24.82 	35.52
22308	Taxi	18.24	$16.91 	31.46
22309	Taxi	15.29	$30.70 	26.36
22310	Taxi	13.25	$29.65 	22.85
22311	Taxi	22.55	$20.29 	38.88
22312	Taxi	17.06	$9.73 	29.42
22313	Taxi	16.61	$16.61 	28.63
22314	Taxi	22.25	$26.81 	38.37
22315	Taxi	17.88	$23.22 	30.83
22316	Taxi	21.47	$34.70 	37.02
22317	Taxi	14.55	$22.46 	25.09
22318	Taxi	10.84	$33.68 	18.69
22319	Taxi	21.05	$11.84 	36.29
22320	Taxi	21.82	$19.38 	37.63
22321	Taxi	14.13	$27.90 	24.37
22322	Taxi	19.19	$20.73 	33.09
22323	Taxi	11.4	$17.04 	19.66
22324	Taxi	16.96	$20.09 	29.25
22325	Taxi	9.45	$18.02 	16.3
22326	Taxi	19.35	$25.79 	33.36
22327	Taxi	17.2	$14.29 	29.67
22328	Taxi	24.5	$30.97 	42.24
22329	Taxi	16.77	$11.43 	28.92
22330	Taxi	18.05	$15.68 	31.13
22331	Taxi	18.78	$20.31 	32.39
22332	Taxi	17.56	$10.39 	30.27
22333	Taxi	25.87	$19.92 	44.61
22334	Taxi	23.15	$25.89 	39.93
22335	Taxi	22.18	$15.42 	38.25
22336	Taxi	20.45	$25.38 	35.27
22337	Taxi	19.65	$18.48 	33.89
22338	Taxi	8.83	$24.41 	15.23
22339	Taxi	26.52	$9.35 	45.73
22340	Taxi	9.42	$29.79 	16.25
22341	Taxi	12.07	$21.84 	20.81
22342	Taxi	23.35	$23.95 	40.26
22343	Taxi	17.06	$26.25 	29.42
22344	Taxi	15.96	$32.66 	27.51
22345	Taxi	18.93	$25.85 	32.65
22346	Taxi	16.62	$31.86 	28.66
22347	Taxi	28.85	$17.04 	49.75
22348	Taxi	7.79	$26.67 	13.43
22349	Taxi	21.64	$25.83 	37.31
22350	Taxi	22.57	$24.99 	38.92
22351	Taxi	19.26	$36.04 	33.22
22352	Taxi	11.06	$18.57 	19.08
22353	Taxi	7.53	$24.04 	12.99
22354	Taxi	13.04	$27.25 	22.49
22355	Taxi	22.6	$28.66 	38.97
22356	Taxi	17.5	$26.06 	30.17
22357	Taxi	21.82	$28.21 	37.62
22358	Taxi	12.18	$14.25 	21.01
22359	Taxi	10.25	$27.20 	17.67
22360	Taxi	17.41	$31.69 	30.02
22361	Taxi	13.58	$21.55 	23.41
22362	Taxi	14.01	$33.29 	24.15
22363	Taxi	3.11	$28.40 	5.37
22364	Taxi	11.79	$25.81 	20.33
22365	Taxi	13.88	$24.10 	23.94
22366	Taxi	20.93	$6.33 	36.09
22367	Taxi	15.87	$28.67 	27.36
22368	Taxi	14.25	$24.65 	24.58
22369	Taxi	9.68	$25.13 	16.69
22370	Taxi	13.49	$25.71 	23.26
22371	Taxi	11.76	$27.35 	20.28
22372	Taxi	24.45	$14.10 	42.16
22373	Taxi	15.54	$21.89 	26.79
22374	Taxi	5.37	$16.25 	9.27
22375	Taxi	23.87	$20.53 	41.16
22376	Taxi	16.99	$31.86 	29.3
22377	Taxi	4.22	$30.57 	7.28
22378	Taxi	9.51	$34.41 	16.4
22379	Taxi	20.31	$28.07 	35.02
22380	Taxi	5.29	$15.57 	9.12
22381	Taxi	14.12	$31.86 	24.34
22382	Taxi	24.07	$30.78 	41.5
22383	Taxi	23.0	$28.52 	39.65
22384	Taxi	20.54	$28.15 	35.42
22385	Taxi	12.33	$20.21 	21.25
22386	Taxi	19.01	$35.64 	32.77
22387	Taxi	14.19	$17.91 	24.47
22388	Taxi	18.8	$29.00 	32.42
22389	Taxi	14.74	$23.70 	25.42
22390	Taxi	23.3	$17.09 	40.18
22391	Taxi	15.96	$15.13 	27.53
22392	Taxi	17.96	$26.13 	30.98
22393	Taxi	14.05	$26.26 	24.23
22394	Taxi	15.43	$21.14 	26.6
22395	Taxi	13.07	$16.39 	22.54
22396	Taxi	16.46	$27.13 	28.38
22397	Taxi	8.95	$19.93 	15.44
22398	Taxi	19.67	$28.16 	33.92
22399	Taxi	17.9	$17.44 	30.86
22400	Taxi	16.55	$12.81 	28.53
22401	Taxi	13.89	$20.79 	23.94
22402	Taxi	20.79	$26.00 	35.85
22403	Taxi	11.48	$10.52 	19.8
22404	Taxi	27.71	$24.78 	47.79
22405	Taxi	14.02	$6.73 	24.17
22406	Taxi	26.79	$18.37 	46.19
22407	Taxi	15.93	$18.49 	27.47
22408	Taxi	6.2	$17.84 	10.69
22409	Taxi	18.27	$22.82 	31.51
22410	Taxi	9.11	$8.78 	15.72
22411	Taxi	16.92	$16.40 	29.18
