	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
9725	Taxi	19.04	$30.95 	32.84
9726	Taxi	12.86	$57.46 	22.18
9727	Taxi	15.17	$50.78 	26.16
9728	Taxi	15.54	$39.08 	26.8
9729	Taxi	21.47	$41.73 	37.02
9730	Taxi	13.25	$51.08 	22.86
9731	Taxi	16.34	$44.73 	28.17
9732	Taxi	12.3	$30.85 	21.21
9733	Taxi	18.05	$43.52 	31.12
9734	Taxi	15.47	$46.00 	26.67
9735	Taxi	16.68	$40.85 	28.76
9736	Taxi	18.19	$59.85 	31.36
9737	Taxi	13.13	$37.17 	22.64
9738	Taxi	12.42	$47.81 	21.42
9739	Taxi	18.73	$30.85 	32.29
9740	Taxi	13.39	$70.46 	23.09
9741	Taxi	14.51	$53.05 	25.03
9742	Taxi	19.64	$40.50 	33.86
9743	Taxi	19.13	$61.82 	32.98
9744	Taxi	18.85	$40.72 	32.5
9745	Taxi	16.98	$61.69 	29.28
9746	Taxi	17.21	$52.18 	29.68
9747	Taxi	14.69	$41.94 	25.34
9748	Taxi	16.36	$47.08 	28.21
9749	Taxi	17.92	$43.26 	30.89
9750	Taxi	14.33	$38.67 	24.71
9751	Taxi	13.15	$57.86 	22.68
9752	Taxi	13.34	$30.56 	23.0
9753	Taxi	16.45	$45.23 	28.37
9754	Taxi	17.45	$32.43 	30.09
9755	Taxi	13.72	$59.23 	23.65
9756	Taxi	18.52	$42.99 	31.94
9757	Taxi	16.63	$41.87 	28.67
9758	Taxi	15.63	$35.25 	26.95
9759	Taxi	12.91	$53.14 	22.25
9760	Taxi	15.64	$38.39 	26.96
9761	Taxi	14.48	$64.18 	24.97
9762	Taxi	19.22	$69.33 	33.13
9763	Taxi	15.57	$25.63 	26.85
9764	Taxi	15.21	$36.66 	26.23
9765	Taxi	13.33	$19.07 	22.99
9766	Taxi	15.6	$68.88 	26.9
9767	Taxi	12.7	$18.50 	21.9
9768	Taxi	17.11	$54.99 	29.5
9769	Taxi	14.78	$52.75 	25.48
9770	Taxi	13.25	$28.09 	22.86
9771	Taxi	18.03	$54.98 	31.08
9772	Taxi	17.86	$40.29 	30.79
9773	Taxi	13.73	$41.75 	23.68
9774	Taxi	20.44	$68.82 	35.25
9775	Taxi	8.98	$54.75 	15.49
9776	Taxi	19.3	$39.73 	33.28
9777	Taxi	12.39	$54.36 	21.37
9778	Taxi	15.35	$33.57 	26.47
9779	Taxi	16.68	$45.01 	28.76
9780	Taxi	14.94	$43.75 	25.76
9781	Taxi	15.77	$58.59 	27.19
9782	Taxi	14.38	$34.18 	24.79
9783	Taxi	11.94	$30.02 	20.59
9784	Taxi	15.71	$37.26 	27.08
9785	Taxi	17.49	$48.16 	30.15
9786	Taxi	20.64	$46.40 	35.6
9787	Taxi	12.35	$40.75 	21.3
9788	Taxi	17.13	$43.47 	29.54
9789	Taxi	18.53	$52.72 	31.95
9790	Taxi	15.19	$55.19 	26.19
9791	Taxi	17.89	$47.20 	30.86
9792	Taxi	20.57	$60.73 	35.47
9793	Taxi	10.4	$42.10 	17.94
9794	Taxi	16.8	$30.54 	28.98
9795	Taxi	17.52	$60.70 	30.2
9796	Taxi	18.21	$35.24 	31.4
9797	Taxi	16.48	$58.10 	28.42
9798	Taxi	12.11	$36.28 	20.88
9799	Taxi	17.16	$49.62 	29.6
9800	Taxi	19.56	$41.33 	33.72
9801	Taxi	17.62	$41.73 	30.37
9802	Taxi	14.73	$43.39 	25.4
9803	Taxi	17.79	$54.29 	30.67
9804	Taxi	8.59	$58.17 	14.81
9805	Taxi	14.68	$57.58 	25.31
9806	Taxi	16.05	$45.27 	27.68
9807	Taxi	13.14	$56.44 	22.66
9808	Taxi	18.35	$64.02 	31.65
9809	Taxi	16.23	$26.81 	27.99
9810	Taxi	16.23	$50.60 	27.99
9811	Taxi	12.43	$67.97 	21.43
9812	Taxi	12.09	$35.89 	20.85
9813	Taxi	15.1	$47.30 	26.05
9814	Taxi	18.0	$54.86 	31.04
9815	Taxi	19.63	$35.15 	33.85
9816	Taxi	12.51	$31.80 	21.57
9817	Taxi	16.49	$49.67 	28.43
9818	Taxi	19.38	$56.58 	33.41
9819	Taxi	13.8	$39.56 	23.79
9820	Taxi	21.07	$32.31 	36.33
9821	Taxi	18.33	$39.58 	31.6
9822	Taxi	16.38	$60.40 	28.25
9823	Taxi	17.99	$55.13 	31.01
9824	Taxi	18.18	$57.40 	31.35
9825	Taxi	19.05	$63.97 	32.86
9826	Taxi	15.66	$53.07 	27.0
9827	Taxi	19.04	$51.83 	32.84
9828	Taxi	15.82	$49.35 	27.29
9829	Taxi	21.36	$44.38 	36.83
9830	Taxi	8.05	$50.98 	13.88
9831	Taxi	11.68	$58.13 	20.14
9832	Taxi	15.32	$57.26 	26.42
9833	Taxi	18.92	$37.35 	32.62
9834	Taxi	14.93	$60.72 	25.74
9835	Taxi	16.05	$47.62 	27.68
9836	Taxi	15.3	$34.67 	26.38
9837	Taxi	13.51	$24.41 	23.3
9838	Taxi	13.41	$46.61 	23.13
9839	Taxi	11.95	$56.60 	20.61
9840	Taxi	11.93	$35.23 	20.58
9841	Taxi	15.63	$50.36 	26.95
9842	Taxi	15.99	$55.41 	27.58
9843	Taxi	17.78	$21.83 	30.65
9844	Taxi	13.17	$41.12 	22.71
9845	Taxi	17.69	$20.36 	30.5
9846	Taxi	13.0	$68.58 	22.41
9847	Taxi	14.66	$50.21 	25.28
9848	Taxi	13.37	$59.11 	23.05
9849	Taxi	11.1	$43.67 	19.14
9850	Taxi	13.91	$34.43 	23.99
9851	Taxi	16.12	$51.89 	27.79
9852	Taxi	11.22	$38.17 	19.35
9853	Taxi	17.22	$66.77 	29.7
9854	Taxi	14.1	$36.56 	24.32
9855	Taxi	19.1	$81.12 	32.93
9856	Taxi	10.62	$50.15 	18.31
9857	Taxi	6.39	$25.04 	11.02
9858	Taxi	12.55	$51.99 	21.64
9859	Taxi	16.27	$72.49 	28.06
9860	Taxi	10.48	$55.60 	18.07
9861	Taxi	15.4	$51.20 	26.56
9862	Taxi	9.01	$54.87 	15.54
9863	Taxi	14.97	$53.71 	25.81
9864	Taxi	13.77	$56.23 	23.75
9865	Taxi	12.8	$24.57 	22.07
9866	Taxi	11.48	$49.88 	19.79
9867	Taxi	13.82	$52.09 	23.83
9868	Taxi	11.24	$36.09 	19.39
9869	Taxi	15.25	$41.57 	26.3
9870	Taxi	18.5	$35.88 	31.9
9871	Taxi	13.71	$49.14 	23.65
9872	Taxi	17.72	$46.69 	30.56
9873	Taxi	17.67	$49.80 	30.47
9874	Taxi	16.27	$46.06 	28.05
9875	Taxi	17.24	$42.62 	29.73
9876	Taxi	9.35	$39.65 	16.12
9877	Taxi	11.48	$56.13 	19.8
9878	Taxi	15.09	$61.51 	26.03
9879	Taxi	12.85	$65.15 	22.16
9880	Taxi	14.68	$65.14 	25.31
9881	Taxi	17.93	$45.84 	30.92
9882	Taxi	22.83	$48.52 	39.37
9883	Taxi	11.68	$55.64 	20.14
9884	Taxi	8.63	$46.04 	14.89
9885	Taxi	10.23	$40.46 	17.64
9886	Taxi	12.32	$63.37 	21.24
9887	Taxi	13.42	$62.67 	23.14
9888	Taxi	13.87	$56.44 	23.92
9889	Taxi	11.75	$15.51 	20.26
9890	Taxi	12.13	$51.12 	20.92
9891	Taxi	18.34	$49.38 	31.62
9892	Taxi	18.01	$46.78 	31.06
9893	Taxi	10.65	$37.91 	18.36
9894	Taxi	11.8	$42.29 	20.35
9895	Taxi	13.85	$43.92 	23.88
9896	Taxi	16.72	$38.68 	28.84
9897	Taxi	12.38	$25.07 	21.35
9898	Taxi	13.5	$39.47 	23.27
9899	Taxi	12.33	$64.62 	21.25
9900	Taxi	16.26	$42.37 	28.04
9901	Taxi	18.0	$54.81 	31.04
9902	Taxi	16.93	$38.88 	29.19
9903	Taxi	11.48	$45.34 	19.8
9904	Taxi	20.47	$41.26 	35.3
9905	Taxi	20.7	$44.27 	35.7
9906	Taxi	20.11	$46.96 	34.67
9907	Taxi	14.06	$38.10 	24.24
9908	Taxi	16.36	$53.55 	28.21
9909	Taxi	14.57	$40.58 	25.12
9910	Taxi	19.31	$36.37 	33.3
9911	Taxi	10.24	$43.28 	17.66
9912	Taxi	17.78	$42.50 	30.66
9913	Taxi	16.23	$44.30 	27.98
9914	Taxi	12.41	$37.70 	21.4
9915	Taxi	15.36	$32.13 	26.49
9916	Taxi	10.39	$51.90 	17.92
9917	Taxi	12.99	$44.02 	22.4
9918	Taxi	11.65	$42.51 	20.09
9919	Taxi	17.32	$16.41 	29.86
9920	Taxi	13.73	$51.87 	23.67
9921	Taxi	17.6	$49.69 	30.34
9922	Taxi	16.34	$58.28 	28.17
9923	Taxi	17.11	$66.92 	29.5
9924	Taxi	13.65	$44.02 	23.54
9925	Taxi	14.45	$54.54 	24.92
9926	Taxi	6.75	$43.56 	11.64
9927	Taxi	17.34	$41.72 	29.9
9928	Taxi	13.63	$29.59 	23.5
9929	Taxi	14.82	$47.38 	25.56
9930	Taxi	18.53	$44.87 	31.95
9931	Taxi	14.12	$38.91 	24.35
9932	Taxi	16.85	$59.73 	29.05
9933	Taxi	19.69	$45.21 	33.95
9934	Taxi	17.28	$39.86 	29.8
9935	Taxi	17.05	$41.81 	29.41
9936	Taxi	14.07	$19.29 	24.27
9937	Taxi	15.9	$35.75 	27.41
9938	Taxi	13.83	$36.75 	23.85
9939	Taxi	16.34	$50.77 	28.18
9940	Taxi	11.79	$44.10 	20.34
9941	Taxi	19.86	$31.15 	34.24
9942	Taxi	17.39	$45.34 	29.98
9943	Taxi	15.42	$36.01 	26.58
9944	Taxi	16.09	$44.17 	27.75
9945	Taxi	18.35	$28.95 	31.65
9946	Taxi	16.49	$52.32 	28.43
9947	Taxi	19.56	$23.26 	33.74
9948	Taxi	13.04	$49.20 	22.49
9949	Taxi	13.25	$29.45 	22.85
9950	Taxi	18.89	$68.56 	32.57
9951	Taxi	16.15	$48.37 	27.84
9952	Taxi	11.13	$44.04 	19.19
9953	Taxi	16.67	$53.52 	28.74
9954	Taxi	18.5	$36.25 	31.91
9955	Taxi	15.6	$39.30 	26.89
9956	Taxi	14.61	$53.08 	25.19
9957	Taxi	14.8	$43.03 	25.52
9958	Taxi	13.69	$38.87 	23.61
9959	Taxi	13.91	$42.22 	23.99
9960	Taxi	12.28	$57.28 	21.17
9961	Taxi	15.92	$72.25 	27.45
9962	Taxi	16.32	$46.34 	28.15
9963	Taxi	11.89	$28.37 	20.51
9964	Taxi	14.55	$36.48 	25.09
9965	Taxi	18.41	$42.46 	31.75
9966	Taxi	17.6	$63.61 	30.35
9967	Taxi	12.59	$52.87 	21.71
9968	Taxi	15.66	$31.29 	27.0
9969	Taxi	16.2	$35.94 	27.94
9970	Taxi	15.99	$42.55 	27.57
9971	Taxi	10.89	$53.55 	18.78
9972	Taxi	15.48	$45.11 	26.7
9973	Taxi	15.81	$50.64 	27.27
9974	Taxi	18.47	$33.86 	31.85
9975	Taxi	20.32	$64.31 	35.03
9976	Taxi	13.22	$38.57 	22.8
9977	Taxi	13.01	$39.00 	22.44
9978	Taxi	13.46	$38.86 	23.21
9979	Taxi	12.47	$24.97 	21.5
9980	Taxi	15.66	$44.34 	27.01
9981	Taxi	17.52	$25.59 	30.2
9982	Taxi	12.61	$57.35 	21.75
9983	Taxi	13.36	$50.08 	23.04
9984	Taxi	13.82	$47.08 	23.83
9985	Taxi	15.0	$30.71 	25.86
9986	Taxi	12.34	$33.29 	21.29
9987	Taxi	17.45	$56.57 	30.09
9988	Taxi	16.11	$54.35 	27.79
9989	Taxi	16.92	$34.92 	29.18
9990	Taxi	19.74	$64.18 	34.04
9991	Taxi	15.25	$39.50 	26.3
9992	Taxi	17.59	$31.55 	30.33
9993	Taxi	16.88	$15.05 	29.11
9994	Taxi	10.19	$61.19 	17.57
9995	Taxi	15.89	$36.61 	27.41
9996	Taxi	14.73	$33.34 	25.4
9997	Taxi	12.27	$45.48 	21.17
9998	Taxi	19.5	$55.49 	33.62
9999	Taxi	14.14	$69.68 	24.38
10000	Taxi	15.42	$35.44 	26.59
10001	Taxi	19.92	$54.07 	34.36
10002	Taxi	15.33	$52.69 	26.44
10003	Taxi	20.84	$36.35 	35.93
10004	Taxi	12.33	$37.29 	21.27
10005	Taxi	19.05	$52.53 	32.86
10006	Taxi	18.49	$47.64 	31.89
10007	Taxi	10.23	$34.98 	17.63
10008	Taxi	17.34	$41.20 	29.9
10009	Taxi	19.94	$47.05 	34.38
10010	Taxi	15.38	$47.91 	26.52
10011	Taxi	13.51	$48.14 	23.3
10012	Taxi	8.73	$32.89 	15.05
10013	Taxi	18.13	$51.73 	31.27
10014	Taxi	17.98	$45.74 	31.0
10015	Taxi	20.75	$46.32 	35.77
10016	Taxi	10.21	$40.23 	17.61
10017	Taxi	12.99	$23.33 	22.4
10018	Taxi	16.63	$46.36 	28.68
10019	Taxi	12.51	$47.09 	21.56
10020	Taxi	14.65	$30.41 	25.26
10021	Taxi	14.28	$50.26 	24.63
10022	Taxi	19.78	$43.52 	34.11
10023	Taxi	18.74	$32.04 	32.31
10024	Taxi	13.5	$67.03 	23.28
10025	Taxi	14.0	$15.62 	24.14
10026	Taxi	14.44	$40.39 	24.9
10027	Taxi	16.25	$47.85 	28.01
10028	Taxi	15.23	$31.03 	26.27
10029	Taxi	14.58	$33.57 	25.15
10030	Taxi	15.34	$40.85 	26.44
10031	Taxi	21.74	$54.06 	37.48
10032	Taxi	13.7	$39.96 	23.63
10033	Taxi	15.48	$38.68 	26.68
10034	Taxi	17.32	$56.52 	29.87
10035	Taxi	14.87	$15.01 	25.65
10036	Taxi	5.94	$41.26 	10.25
10037	Taxi	16.36	$29.72 	28.22
10038	Taxi	16.3	$61.45 	28.11
10039	Taxi	11.31	$38.95 	19.51
10040	Taxi	17.14	$55.42 	29.56
10041	Taxi	14.0	$31.51 	24.13
10042	Taxi	19.45	$45.83 	33.55
10043	Taxi	21.01	$23.15 	36.22
10044	Taxi	15.94	$46.18 	27.48
10045	Taxi	16.7	$65.37 	28.8
10046	Taxi	12.84	$27.23 	22.14
10047	Taxi	8.97	$24.66 	15.47
10048	Taxi	17.25	$37.80 	29.75
10049	Taxi	15.79	$53.10 	27.24
10050	Taxi	18.0	$48.74 	31.04
10051	Taxi	10.54	$37.37 	18.18
10052	Taxi	12.73	$42.17 	21.95
10053	Taxi	15.48	$66.95 	26.7
10054	Taxi	14.75	$62.34 	25.44
10055	Taxi	5.81	$63.13 	10.02
10056	Taxi	12.4	$49.41 	21.38
10057	Taxi	16.39	$17.56 	28.26
10058	Taxi	16.56	$35.80 	28.55
10059	Taxi	8.1	$34.01 	13.97
10060	Taxi	14.37	$59.18 	24.78
10061	Taxi	18.09	$35.12 	31.19
10062	Taxi	13.11	$51.25 	22.61
10063	Taxi	15.14	$42.71 	26.11
10064	Taxi	14.0	$35.52 	24.13
10065	Taxi	16.25	$11.82 	28.02
10066	Taxi	14.59	$71.94 	25.16
10067	Taxi	16.57	$42.95 	28.57
10068	Taxi	16.8	$30.00 	28.98
10069	Taxi	12.97	$45.68 	22.37
10070	Taxi	10.22	$26.75 	17.63
10071	Taxi	19.61	$51.50 	33.82
10072	Taxi	13.83	$35.29 	23.84
10073	Taxi	18.35	$46.01 	31.65
10074	Taxi	15.93	$52.23 	27.48
10075	Taxi	13.79	$50.94 	23.79
10076	Taxi	22.06	$40.79 	38.03
10077	Taxi	12.31	$41.12 	21.22
10078	Taxi	12.05	$55.22 	20.79
10079	Taxi	12.91	$46.37 	22.26
10080	Taxi	13.79	$48.83 	23.77
10081	Taxi	15.62	$37.21 	26.94
10082	Taxi	17.78	$30.60 	30.66
10083	Taxi	14.25	$65.80 	24.56
10084	Taxi	18.47	$41.78 	31.85
10085	Taxi	11.46	$63.67 	19.76
10086	Taxi	5.47	$66.33 	9.44
10087	Taxi	16.34	$39.79 	28.17
10088	Taxi	13.78	$43.27 	23.76
10089	Taxi	17.21	$65.86 	29.67
10090	Taxi	13.07	$13.19 	22.54
10091	Taxi	9.25	$49.25 	15.96
10092	Taxi	14.95	$55.82 	25.79
10093	Taxi	19.29	$60.88 	33.26
10094	Taxi	13.2	$28.08 	22.77
10095	Taxi	13.26	$34.74 	22.86
10096	Taxi	14.23	$67.34 	24.54
10097	Taxi	12.42	$40.68 	21.42
10098	Taxi	16.99	$36.92 	29.3
10099	Taxi	20.1	$42.01 	34.66
10100	Taxi	12.27	$49.61 	21.16
10101	Taxi	10.62	$55.92 	18.31
10102	Taxi	15.36	$62.44 	26.48
10103	Taxi	15.86	$24.30 	27.35
10104	Taxi	17.63	$48.32 	30.39
10105	Taxi	11.63	$56.27 	20.05
10106	Taxi	13.85	$55.07 	23.87
10107	Taxi	11.74	$40.09 	20.24
10108	Taxi	14.23	$55.53 	24.54
10109	Taxi	11.34	$46.55 	19.56
10110	Taxi	15.9	$33.02 	27.41
10111	Taxi	15.15	$46.57 	26.13
10112	Taxi	12.08	$39.59 	20.82
10113	Taxi	12.79	$45.19 	22.05
10114	Taxi	19.43	$67.91 	33.5
10115	Taxi	12.59	$56.76 	21.71
10116	Taxi	12.21	$29.36 	21.06
10117	Taxi	9.72	$32.14 	16.77
10118	Taxi	16.86	$42.74 	29.07
10119	Taxi	20.0	$55.57 	34.49
10120	Taxi	14.52	$58.60 	25.04
10121	Taxi	13.66	$57.47 	23.55
10122	Taxi	14.64	$31.52 	25.24
10123	Taxi	14.85	$42.22 	25.61
10124	Taxi	16.06	$25.55 	27.69
10125	Taxi	20.9	$35.57 	36.04
10126	Taxi	17.07	$34.50 	29.44
10127	Taxi	16.13	$49.80 	27.82
10128	Taxi	10.35	$24.12 	17.85
10129	Taxi	15.32	$44.30 	26.42
10130	Taxi	14.89	$45.26 	25.68
10131	Taxi	10.97	$55.32 	18.92
10132	Taxi	14.24	$10.11 	24.56
10133	Taxi	15.84	$35.33 	27.32
10134	Taxi	13.89	$58.08 	23.95
10135	Taxi	14.71	$33.01 	25.37
10136	Taxi	15.98	$58.51 	27.55
10137	Taxi	15.61	$42.33 	26.92
10138	Taxi	17.95	$48.59 	30.95
10139	Taxi	18.48	$42.55 	31.87
10140	Taxi	14.87	$61.40 	25.64
10141	Taxi	14.04	$44.31 	24.21
10142	Taxi	10.61	$33.26 	18.29
10143	Taxi	15.35	$60.89 	26.46
10144	Taxi	11.79	$34.30 	20.34
10145	Taxi	16.37	$39.54 	28.22
10146	Taxi	9.48	$51.17 	16.36
10147	Taxi	18.52	$53.00 	31.94
10148	Taxi	19.66	$31.37 	33.9
10149	Taxi	18.45	$61.52 	31.81
10150	Taxi	15.03	$55.07 	25.92
10151	Taxi	18.64	$63.25 	32.15
10152	Taxi	15.25	$59.65 	26.3
10153	Taxi	11.43	$46.42 	19.71
10154	Taxi	17.71	$44.60 	30.53
10155	Taxi	13.2	$45.80 	22.76
10156	Taxi	13.94	$49.21 	24.03
10157	Taxi	12.88	$42.18 	22.2
10158	Taxi	17.55	$22.50 	30.26
10159	Taxi	14.9	$46.83 	25.69
10160	Taxi	15.93	$35.95 	27.48
10161	Taxi	16.42	$42.00 	28.31
10162	Taxi	10.36	$52.07 	17.86
10163	Taxi	11.16	$56.41 	19.24
10164	Taxi	15.71	$30.37 	27.08
10165	Taxi	13.78	$42.14 	23.77
10166	Taxi	12.78	$33.27 	22.03
10167	Taxi	16.08	$42.91 	27.73
10168	Taxi	10.45	$53.20 	18.03
10169	Taxi	18.74	$39.44 	32.31
10170	Taxi	12.79	$49.02 	22.06
10171	Taxi	15.78	$45.66 	27.21
10172	Taxi	11.61	$45.95 	20.02
10173	Taxi	19.96	$44.28 	34.41
10174	Taxi	14.52	$39.51 	25.04
10175	Taxi	17.45	$37.81 	30.08
10176	Taxi	14.01	$45.64 	24.16
10177	Taxi	13.16	$47.82 	22.69
10178	Taxi	15.38	$41.23 	26.53
10179	Taxi	13.04	$55.75 	22.48
10180	Taxi	7.67	$57.94 	13.22
10181	Taxi	16.69	$33.47 	28.79
10182	Taxi	10.79	$32.42 	18.6
10183	Taxi	15.95	$55.33 	27.51
10184	Taxi	14.28	$61.43 	24.63
10185	Taxi	15.41	$42.63 	26.58
10186	Taxi	12.2	$29.82 	21.03
10187	Taxi	14.24	$31.96 	24.55
10188	Taxi	16.64	$62.34 	28.7
10189	Taxi	15.41	$32.76 	26.57
10190	Taxi	13.0	$50.79 	22.42
10191	Taxi	16.69	$41.50 	28.78
10192	Taxi	15.48	$51.74 	26.69
10193	Taxi	10.77	$45.40 	18.57
10194	Taxi	15.56	$54.53 	26.83
10195	Taxi	15.43	$40.30 	26.6
10196	Taxi	17.12	$39.80 	29.52
10197	Taxi	15.03	$37.86 	25.92
10198	Taxi	12.68	$51.18 	21.87
10199	Taxi	9.8	$27.57 	16.89
10200	Taxi	15.66	$55.99 	27.0
10201	Taxi	15.75	$20.13 	27.16
10202	Taxi	17.42	$39.55 	30.05
10203	Taxi	15.89	$42.96 	27.41
10204	Taxi	17.92	$47.75 	30.89
10205	Taxi	13.05	$45.55 	22.5
10206	Taxi	12.32	$26.70 	21.24
10207	Taxi	14.75	$49.88 	25.44
10208	Taxi	13.04	$47.01 	22.49
10209	Taxi	14.54	$33.24 	25.07
10210	Taxi	17.7	$39.71 	30.52
10211	Taxi	14.96	$62.94 	25.79
10212	Taxi	13.07	$35.73 	22.53
10213	Taxi	15.45	$54.98 	26.65
10214	Taxi	17.23	$45.86 	29.72
10215	Taxi	14.71	$37.81 	25.36
10216	Taxi	11.32	$37.12 	19.53
10217	Taxi	16.02	$41.31 	27.62
10218	Taxi	13.6	$48.00 	23.45
10219	Taxi	11.66	$56.17 	20.11
10220	Taxi	16.72	$51.50 	28.82
10221	Taxi	10.85	$42.29 	18.71
10222	Taxi	16.66	$36.94 	28.73
10223	Taxi	18.39	$37.67 	31.71
10224	Taxi	18.43	$35.72 	31.78
10225	Taxi	14.02	$67.35 	24.18
10226	Taxi	16.42	$46.64 	28.32
10227	Taxi	6.64	$30.08 	11.46
10228	Taxi	16.96	$45.62 	29.24
10229	Taxi	13.42	$36.48 	23.14
10230	Taxi	11.22	$52.72 	19.35
10231	Taxi	10.87	$48.01 	18.75
10232	Taxi	14.18	$72.92 	24.44
10233	Taxi	14.23	$31.96 	24.53
10234	Taxi	16.86	$14.80 	29.07
10235	Taxi	12.31	$47.69 	21.24
10236	Taxi	18.93	$65.80 	32.65
10237	Taxi	16.45	$50.07 	28.36
10238	Taxi	10.68	$44.99 	18.42
10239	Taxi	15.36	$47.68 	26.49
10240	Taxi	12.99	$37.80 	22.39
10241	Taxi	15.33	$28.54 	26.44
10242	Taxi	13.0	$16.11 	22.42
10243	Taxi	16.23	$45.36 	27.99
10244	Taxi	14.45	$41.39 	24.91
10245	Taxi	16.3	$55.36 	28.11
10246	Taxi	16.69	$32.03 	28.79
10247	Taxi	12.33	$37.05 	21.25
10248	Taxi	10.45	$43.38 	18.03
10249	Taxi	16.05	$73.14 	27.67
10250	Taxi	12.12	$34.14 	20.91
10251	Taxi	9.28	$25.70 	16.0
10252	Taxi	17.14	$34.02 	29.55
10253	Taxi	10.02	$31.60 	17.29
10254	Taxi	13.71	$62.79 	23.65
10255	Taxi	16.01	$42.59 	27.61
10256	Taxi	17.33	$58.64 	29.88
10257	Taxi	11.5	$73.56 	19.83
10258	Taxi	12.97	$43.49 	22.36
10259	Taxi	15.38	$40.46 	26.52
10260	Taxi	13.12	$35.66 	22.62
10261	Taxi	5.64	$52.75 	9.73
10262	Taxi	18.58	$21.79 	32.04
10263	Taxi	15.58	$36.80 	26.87
10264	Taxi	17.2	$31.79 	29.66
10265	Taxi	13.71	$32.75 	23.65
10266	Taxi	18.49	$48.19 	31.89
10267	Taxi	13.76	$39.58 	23.72
10268	Taxi	8.0	$51.56 	13.8
10269	Taxi	14.9	$41.11 	25.69
10270	Taxi	13.51	$49.28 	23.3
10271	Taxi	10.57	$49.97 	18.23
10272	Taxi	13.71	$52.95 	23.64
10273	Taxi	19.2	$49.59 	33.1
10274	Taxi	13.97	$65.86 	24.09
10275	Taxi	18.96	$28.53 	32.69
10276	Taxi	13.8	$47.53 	23.79
10277	Taxi	15.2	$39.26 	26.21
10278	Taxi	14.67	$52.96 	25.29
10279	Taxi	10.19	$42.96 	17.56
10280	Taxi	10.48	$47.98 	18.07
10281	Taxi	16.36	$36.75 	28.2
10282	Taxi	14.83	$48.54 	25.56
10283	Taxi	9.7	$38.25 	16.73
10284	Taxi	17.67	$35.71 	30.46
10285	Taxi	14.69	$43.17 	25.32
10286	Taxi	13.13	$60.27 	22.64
10287	Taxi	9.47	$46.18 	16.34
10288	Taxi	14.8	$58.34 	25.52
10289	Taxi	16.13	$47.58 	27.82
10290	Taxi	20.98	$31.23 	36.17
10291	Taxi	13.12	$37.24 	22.62
10292	Taxi	16.6	$35.56 	28.63
10293	Taxi	13.14	$60.36 	22.66
10294	Taxi	13.95	$20.63 	24.06
10295	Taxi	10.49	$28.49 	18.08
10296	Taxi	10.81	$45.15 	18.63
10297	Taxi	12.37	$74.99 	21.33
10298	Taxi	19.69	$50.32 	33.96
10299	Taxi	16.23	$45.43 	27.98
10300	Taxi	23.66	$41.30 	40.8
10301	Taxi	15.9	$48.45 	27.43
10302	Taxi	11.73	$42.54 	20.22
10303	Taxi	15.93	$47.29 	27.46
10304	Taxi	18.4	$62.31 	31.73
10305	Taxi	13.31	$47.83 	22.95
10306	Taxi	10.17	$40.79 	17.53
10307	Taxi	16.0	$18.38 	27.6
10308	Taxi	12.16	$12.39 	20.97
10309	Taxi	11.08	$33.19 	19.1
10310	Taxi	14.46	$54.17 	24.93
10311	Taxi	20.67	$49.87 	35.63
10312	Taxi	17.58	$48.65 	30.31
10313	Taxi	15.01	$32.16 	25.89
10314	Taxi	19.5	$36.29 	33.63
10315	Taxi	15.2	$50.40 	26.21
10316	Taxi	15.29	$38.34 	26.37
10317	Taxi	19.12	$43.81 	32.97
10318	Taxi	16.47	$36.82 	28.4
10319	Taxi	16.68	$14.99 	28.77
10320	Taxi	13.33	$50.79 	22.98
10321	Taxi	16.26	$70.34 	28.03
10322	Taxi	14.99	$40.94 	25.84
10323	Taxi	13.71	$26.89 	23.64
10324	Taxi	14.96	$52.66 	25.79
10325	Taxi	18.69	$32.50 	32.23
10326	Taxi	6.14	$31.38 	10.59
10327	Taxi	14.59	$32.08 	25.15
10328	Taxi	10.19	$47.75 	17.57
10329	Taxi	11.09	$53.84 	19.12
10330	Taxi	17.03	$49.91 	29.37
10331	Taxi	17.04	$43.81 	29.39
10332	Taxi	19.24	$63.03 	33.17
10333	Taxi	10.78	$24.01 	18.6
10334	Taxi	16.83	$42.20 	29.02
10335	Taxi	19.05	$79.64 	32.84
10336	Taxi	16.1	$30.57 	27.75
10337	Taxi	16.29	$47.97 	28.09
10338	Taxi	13.01	$66.71 	22.44
10339	Taxi	14.19	$37.82 	24.46
10340	Taxi	13.6	$48.52 	23.46
10341	Taxi	16.23	$43.69 	27.99
10342	Taxi	9.37	$47.97 	16.16
10343	Taxi	17.25	$50.86 	29.75
10344	Taxi	18.01	$58.88 	31.05
10345	Taxi	15.21	$51.55 	26.23
10346	Taxi	12.98	$60.55 	22.39
10347	Taxi	17.79	$27.19 	30.67
10348	Taxi	15.75	$26.81 	27.15
10349	Taxi	8.43	$60.26 	14.54
10350	Taxi	13.85	$45.78 	23.88
10351	Taxi	16.33	$36.36 	28.16
10352	Taxi	13.71	$61.90 	23.65
10353	Taxi	14.92	$43.37 	25.72
10354	Taxi	15.31	$43.27 	26.4
10355	Taxi	10.94	$44.79 	18.87
10356	Taxi	13.78	$58.85 	23.77
10357	Taxi	14.85	$57.92 	25.61
10358	Taxi	20.51	$46.61 	35.36
